decoded_dat/c/sasu/a/mss.dat	field	11	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	11	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	12	51		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	12	-1	pic	36
decoded_dat/c/sasu/a/mss.dat	field	12	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	12	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	12	-1	next	3532
decoded_dat/c/sasu/a/mss.dat	field	12	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	12	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	12	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	field	12	-1	sound	646174615c3130332e776176
decoded_dat/c/sasu/a/mss.dat	frame	13	52		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	13	-1	pic	37
decoded_dat/c/sasu/a/mss.dat	field	13	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	13	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	13	-1	next	3533
decoded_dat/c/sasu/a/mss.dat	field	13	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	13	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	13	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	14	53		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	14	-1	pic	35
decoded_dat/c/sasu/a/mss.dat	field	14	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	14	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	14	-1	next	3534
decoded_dat/c/sasu/a/mss.dat	field	14	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	14	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	14	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	15	54		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	15	-1	pic	36
decoded_dat/c/sasu/a/mss.dat	field	15	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	15	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	15	-1	next	3535
decoded_dat/c/sasu/a/mss.dat	field	15	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	15	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	15	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	16	55		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	16	-1	pic	37
decoded_dat/c/sasu/a/mss.dat	field	16	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	16	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	16	-1	next	31303030
decoded_dat/c/sasu/a/mss.dat	field	16	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	16	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	16	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	17	60		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	17	-1	pic	35
decoded_dat/c/sasu/a/mss.dat	field	17	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	17	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	17	-1	next	3631
decoded_dat/c/sasu/a/mss.dat	field	17	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	17	-1	dvz	353530
decoded_dat/c/sasu/a/mss.dat	field	17	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	17	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	18	61		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	18	-1	pic	36
decoded_dat/c/sasu/a/mss.dat	field	18	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	18	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	18	-1	next	3632
decoded_dat/c/sasu/a/mss.dat	field	18	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	18	-1	dvz	353530
decoded_dat/c/sasu/a/mss.dat	field	18	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	18	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	block	18	0	opoint	
decoded_dat/c/sasu/a/mss.dat	field	18	0	kind	31
decoded_dat/c/sasu/a/mss.dat	field	18	0	x	313230
decoded_dat/c/sasu/a/mss.dat	field	18	0	y	3935
decoded_dat/c/sasu/a/mss.dat	field	18	0	action	3530
decoded_dat/c/sasu/a/mss.dat	field	18	0	dvx	35
decoded_dat/c/sasu/a/mss.dat	field	18	0	oid	383036
decoded_dat/c/sasu/a/mss.dat	field	18	0	facing	3230
decoded_dat/c/sasu/a/mss.dat	frame	19	62		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	19	-1	pic	37
decoded_dat/c/sasu/a/mss.dat	field	19	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	19	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	19	-1	next	3633
decoded_dat/c/sasu/a/mss.dat	field	19	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	19	-1	dvz	353530
decoded_dat/c/sasu/a/mss.dat	field	19	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	19	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	block	19	0	opoint	
decoded_dat/c/sasu/a/mss.dat	field	19	0	kind	31
decoded_dat/c/sasu/a/mss.dat	field	19	0	x	323030
decoded_dat/c/sasu/a/mss.dat	field	19	0	y	3935
decoded_dat/c/sasu/a/mss.dat	field	19	0	action	3530
decoded_dat/c/sasu/a/mss.dat	field	19	0	dvx	35
decoded_dat/c/sasu/a/mss.dat	field	19	0	oid	383036
decoded_dat/c/sasu/a/mss.dat	field	19	0	facing	3330
decoded_dat/c/sasu/a/mss.dat	frame	20	63		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	20	-1	pic	35
decoded_dat/c/sasu/a/mss.dat	field	20	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	20	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	20	-1	next	3634
decoded_dat/c/sasu/a/mss.dat	field	20	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	20	-1	dvz	353530
decoded_dat/c/sasu/a/mss.dat	field	20	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	20	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	block	20	0	opoint	
decoded_dat/c/sasu/a/mss.dat	field	20	0	kind	31
decoded_dat/c/sasu/a/mss.dat	field	20	0	x	323830
decoded_dat/c/sasu/a/mss.dat	field	20	0	y	3935
decoded_dat/c/sasu/a/mss.dat	field	20	0	action	3530
decoded_dat/c/sasu/a/mss.dat	field	20	0	dvx	35
decoded_dat/c/sasu/a/mss.dat	field	20	0	oid	383036
decoded_dat/c/sasu/a/mss.dat	field	20	0	facing	3330
decoded_dat/c/sasu/a/mss.dat	frame	21	64		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	21	-1	pic	36
decoded_dat/c/sasu/a/mss.dat	field	21	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	21	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	21	-1	next	3635
decoded_dat/c/sasu/a/mss.dat	field	21	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	21	-1	dvz	353530
decoded_dat/c/sasu/a/mss.dat	field	21	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	21	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	block	21	0	opoint	
decoded_dat/c/sasu/a/mss.dat	field	21	0	kind	31
decoded_dat/c/sasu/a/mss.dat	field	21	0	x	3233
decoded_dat/c/sasu/a/mss.dat	field	21	0	y	3930
decoded_dat/c/sasu/a/mss.dat	field	21	0	action	313735
decoded_dat/c/sasu/a/mss.dat	field	21	0	oid	383036
decoded_dat/c/sasu/a/mss.dat	frame	22	65		636869646f726967726f756e64
decoded_dat/c/sasu/a/mss.dat	field	22	-1	pic	37
decoded_dat/c/sasu/a/mss.dat	field	22	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	22	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	22	-1	next	31303030
decoded_dat/c/sasu/a/mss.dat	field	22	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	22	-1	dvz	353530
decoded_dat/c/sasu/a/mss.dat	field	22	-1	centerx	3435
decoded_dat/c/sasu/a/mss.dat	field	22	-1	centery	3930
decoded_dat/c/sasu/a/mss.dat	frame	23	75		666c617368
decoded_dat/c/sasu/a/mss.dat	field	23	-1	pic	3137
decoded_dat/c/sasu/a/mss.dat	field	23	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	23	-1	wait	31
decoded_dat/c/sasu/a/mss.dat	field	23	-1	next	3736
decoded_dat/c/sasu/a/mss.dat	field	23	-1	centerx	313938
decoded_dat/c/sasu/a/mss.dat	field	23	-1	centery	3230
decoded_dat/c/sasu/a/mss.dat	frame	24	76		666c617368
decoded_dat/c/sasu/a/mss.dat	field	24	-1	pic	3139
decoded_dat/c/sasu/a/mss.dat	field	24	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	24	-1	wait	31
decoded_dat/c/sasu/a/mss.dat	field	24	-1	next	3737
decoded_dat/c/sasu/a/mss.dat	field	24	-1	centerx	313938
decoded_dat/c/sasu/a/mss.dat	field	24	-1	centery	3230
decoded_dat/c/sasu/a/mss.dat	frame	25	77		666c617368
decoded_dat/c/sasu/a/mss.dat	field	25	-1	pic	3138
decoded_dat/c/sasu/a/mss.dat	field	25	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	25	-1	wait	31
decoded_dat/c/sasu/a/mss.dat	field	25	-1	next	31303030
decoded_dat/c/sasu/a/mss.dat	field	25	-1	centerx	313938
decoded_dat/c/sasu/a/mss.dat	field	25	-1	centery	3230
decoded_dat/c/sasu/a/mss.dat	frame	26	105		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	26	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	26	-1	state	343030
decoded_dat/c/sasu/a/mss.dat	field	26	-1	wait	32
decoded_dat/c/sasu/a/mss.dat	field	26	-1	next	333030
decoded_dat/c/sasu/a/mss.dat	field	26	-1	centerx	333030
decoded_dat/c/sasu/a/mss.dat	field	26	-1	centery	373330
decoded_dat/c/sasu/a/mss.dat	frame	27	106		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	27	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	27	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	27	-1	wait	3130
decoded_dat/c/sasu/a/mss.dat	field	27	-1	next	313037
decoded_dat/c/sasu/a/mss.dat	field	27	-1	centerx	333030
decoded_dat/c/sasu/a/mss.dat	field	27	-1	centery	373330
decoded_dat/c/sasu/a/mss.dat	frame	28	107		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	28	-1	pic	3136
decoded_dat/c/sasu/a/mss.dat	field	28	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	28	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	28	-1	next	313038
decoded_dat/c/sasu/a/mss.dat	field	28	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	28	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	28	-1	centerx	323030
decoded_dat/c/sasu/a/mss.dat	field	28	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	28	-1	sound	646174615c3130332e776176
decoded_dat/c/sasu/a/mss.dat	frame	29	108		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	29	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	29	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	29	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	29	-1	next	313039
decoded_dat/c/sasu/a/mss.dat	field	29	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	29	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	29	-1	centerx	323030
decoded_dat/c/sasu/a/mss.dat	field	29	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	29	-1	sound	646174615c3032312e776176
decoded_dat/c/sasu/a/mss.dat	frame	30	109		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	30	-1	pic	3136
decoded_dat/c/sasu/a/mss.dat	field	30	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	30	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	30	-1	next	313130
decoded_dat/c/sasu/a/mss.dat	field	30	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	30	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	30	-1	centerx	323530
decoded_dat/c/sasu/a/mss.dat	field	30	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	30	-1	sound	646174615c3130332e776176
decoded_dat/c/sasu/a/mss.dat	frame	31	110		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	31	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	31	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	31	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	31	-1	next	313131
decoded_dat/c/sasu/a/mss.dat	field	31	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	31	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	31	-1	centerx	323030
decoded_dat/c/sasu/a/mss.dat	field	31	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	31	-1	sound	646174615c3032312e776176
decoded_dat/c/sasu/a/mss.dat	frame	32	111		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	32	-1	pic	3136
decoded_dat/c/sasu/a/mss.dat	field	32	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	32	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	32	-1	next	313132
decoded_dat/c/sasu/a/mss.dat	field	32	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	32	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	32	-1	centerx	333530
decoded_dat/c/sasu/a/mss.dat	field	32	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	32	-1	sound	646174615c3130332e776176
decoded_dat/c/sasu/a/mss.dat	frame	33	112		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	33	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	33	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	33	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	33	-1	next	313133
decoded_dat/c/sasu/a/mss.dat	field	33	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	33	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	33	-1	centerx	323030
decoded_dat/c/sasu/a/mss.dat	field	33	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	33	-1	sound	646174615c3032312e776176
decoded_dat/c/sasu/a/mss.dat	frame	34	113		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	34	-1	pic	3136
decoded_dat/c/sasu/a/mss.dat	field	34	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	34	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	34	-1	next	313134
decoded_dat/c/sasu/a/mss.dat	field	34	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	34	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	34	-1	centerx	323530
decoded_dat/c/sasu/a/mss.dat	field	34	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	34	-1	sound	646174615c3130332e776176
decoded_dat/c/sasu/a/mss.dat	frame	35	114		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	35	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	35	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	35	-1	wait	30
decoded_dat/c/sasu/a/mss.dat	field	35	-1	next	31303030
decoded_dat/c/sasu/a/mss.dat	field	35	-1	dvx	353530
decoded_dat/c/sasu/a/mss.dat	field	35	-1	dvy	353530
decoded_dat/c/sasu/a/mss.dat	field	35	-1	centerx	323030
decoded_dat/c/sasu/a/mss.dat	field	35	-1	centery	353139
decoded_dat/c/sasu/a/mss.dat	field	35	-1	sound	646174615c3032312e776176
decoded_dat/c/sasu/a/mss.dat	frame	36	115		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	36	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	36	-1	state	343030
decoded_dat/c/sasu/a/mss.dat	field	36	-1	wait	32
decoded_dat/c/sasu/a/mss.dat	field	36	-1	next	313136
decoded_dat/c/sasu/a/mss.dat	field	36	-1	centerx	333030
decoded_dat/c/sasu/a/mss.dat	field	36	-1	centery	373330
decoded_dat/c/sasu/a/mss.dat	frame	37	116		6b6972696e
decoded_dat/c/sasu/a/mss.dat	field	37	-1	pic	393939
decoded_dat/c/sasu/a/mss.dat	field	37	-1	state	33303035
decoded_dat/c/sasu/a/mss.dat	field	37	-1	wait	3130
decoded_dat/c/sasu/a/mss.dat	field	37	-1	next	313137
decoded_dat/c/sasu/a/mss.dat	field	37	-1	centerx	3537
decoded_dat/c/sasu/a/mss.dat	field	37	-1	centery	333831
